id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1154081555163361281,1154081247796322304,1563989459000,2019-07-24,19:30:59,CEST,2591337624,dzonu_,Dżonu,,"Jak w czasach rządów Platformy prywatyzowano Polfę, czyli #ListaBrakujacychLekow
 https://forsal.pl/artykuly/320537,polfy-wkraczaja-w-ostatnia-faze-prywatyzacji.html …",[],"['https://forsal.pl/artykuly/320537,polfy-wkraczaja-w-ostatnia-faze-prywatyzacji.html']",[],1,3,5,['#listabrakujacychlekow'],[],https://twitter.com/Dzonu_/status/1154081555163361281,False,,0,,,,,,,"[{'user_id': '2591337624', 'username': 'Dzonu_'}]",
1154081441879220224,1154023248327315456,1563989432000,2019-07-24,19:30:32,CEST,2965262471,listkiewiczm,M Listkiewicz,,"A sprawdziliście jak było za waszych rządów z lekami? Bo ja tak.
#ListaBrakującychLeków
 https://twitter.com/ListkiewiczM/status/1154079522846756864 …","['miroslawsuchon', 'kobywatelska', 'newsplatforma', 'nowoczesna', 'klubnauer', 'adamszlapka', 'hennigkloska', 'meysztowicz', 'mirekpampuch', 'moanrosa', 'ewalieder']",['https://twitter.com/ListkiewiczM/status/1154079522846756864'],[],0,0,0,['#listabrakującychleków'],[],https://twitter.com/ListkiewiczM/status/1154081441879220224,False,https://twitter.com/ListkiewiczM/status/1154079522846756864,0,,,,,,,"[{'user_id': '2965262471', 'username': 'ListkiewiczM'}, {'user_id': '1704377989', 'username': 'MiroslawSuchon'}, {'user_id': '1091241606265614336', 'username': 'KObywatelska'}, {'user_id': '850815810331455489', 'username': 'NewsPlatforma'}, {'user_id': '3192062206', 'username': 'Nowoczesna'}, {'user_id': '2279602543', 'username': 'KLubnauer'}, {'user_id': '507995154', 'username': 'adamSzlapka'}, {'user_id': '4038230117', 'username': 'hennigkloska'}, {'user_id': '1495120664', 'username': 'meysztowicz'}, {'user_id': '3981254961', 'username': 'MirekPampuch'}, {'user_id': '2775254939', 'username': 'moanrosa'}, {'user_id': '1173102552', 'username': 'EwaLieder'}]",
1154081386908835840,1154081386908835840,1563989419000,2019-07-24,19:30:19,CEST,775698375333277697,po_wielkopolska,Platforma Obywatelska Wielkopolska,,Warto posłuchać konferencji dotyczącej #ListaBrakującychLeków oraz #KryzysLekowy ❗ https://twitter.com/NewsPlatforma/status/1154045557188386817 …,[],['https://twitter.com/NewsPlatforma/status/1154045557188386817'],[],0,2,3,"['#listabrakującychleków', '#kryzyslekowy']",[],https://twitter.com/PO_Wielkopolska/status/1154081386908835840,False,https://twitter.com/NewsPlatforma/status/1154045557188386817,0,,,,,,,"[{'user_id': '775698375333277697', 'username': 'PO_Wielkopolska'}]",
1154081247796322304,1154081247796322304,1563989385000,2019-07-24,19:29:45,CEST,2591337624,dzonu_,Dżonu,,"Jak w czasach rządów Platformy prywatyzowano Polfę, czyli #ListaBrakujacychLekow
 https://www.wprost.pl/kraj/304439/To-nie-prywatyzacja-to-wrogie-przejecie-Polfa-bedzie-protestowac.html …",[],['https://www.wprost.pl/kraj/304439/To-nie-prywatyzacja-to-wrogie-przejecie-Polfa-bedzie-protestowac.html'],[],4,32,39,['#listabrakujacychlekow'],[],https://twitter.com/Dzonu_/status/1154081247796322304,False,,0,,,,,,,"[{'user_id': '2591337624', 'username': 'Dzonu_'}]",
1154081010151305217,1154081010151305217,1563989329000,2019-07-24,19:28:49,CEST,775698375333277697,po_wielkopolska,Platforma Obywatelska Wielkopolska,,❌Jak widać są sprawy ważniejsze niż #ListaBrakującychLeków oraz #KryzysLekowy ❗ https://twitter.com/KrzysztofBrejza/status/1154069802203451393 …,[],['https://twitter.com/KrzysztofBrejza/status/1154069802203451393'],[],4,13,24,"['#listabrakującychleków', '#kryzyslekowy']",[],https://twitter.com/PO_Wielkopolska/status/1154081010151305217,False,https://twitter.com/KrzysztofBrejza/status/1154069802203451393,0,,,,,,,"[{'user_id': '775698375333277697', 'username': 'PO_Wielkopolska'}]",
1154080084346724353,1154080084346724353,1563989108000,2019-07-24,19:25:08,CEST,1560207138,rotax73,rotax,,"Mówi się, że w aptekach brakuje Viagry, bo cały zapas wykupili wczoraj politycy @NewsPlatforma #ListaBrakującychLeków",['newsplatforma'],[],[],0,0,4,['#listabrakującychleków'],[],https://twitter.com/rotax73/status/1154080084346724353,False,,0,,,,,,,"[{'user_id': '1560207138', 'username': 'rotax73'}, {'user_id': '850815810331455489', 'username': 'NewsPlatforma'}]",
1154079522846756864,1154042771268751361,1563988974000,2019-07-24,19:22:54,CEST,2965262471,listkiewiczm,M Listkiewicz,,"#ListaBrakujacychLekow grudzień 2011, czerwiec 2013, marzec 2015, 
kto wtedy rządził?  pic.twitter.com/nCloLbA9Os","['konwinski_po', 'bechrza', 'newsplatforma', 'platforma_org']",[],"['https://pbs.twimg.com/media/EAQcpaOXYAATkXC.png', 'https://pbs.twimg.com/media/EAQctDXXsAAky2x.png', 'https://pbs.twimg.com/media/EAQcwOKXkAAr28K.png']",2,1,2,['#listabrakujacychlekow'],[],https://twitter.com/ListkiewiczM/status/1154079522846756864,False,,0,,,,,,,"[{'user_id': '2965262471', 'username': 'ListkiewiczM'}, {'user_id': '4318943867', 'username': 'Konwinski_PO'}, {'user_id': '959135322776002560', 'username': 'bechrza'}, {'user_id': '850815810331455489', 'username': 'NewsPlatforma'}, {'user_id': '53003895', 'username': 'Platforma_org'}]",
1154079355125096449,1154079355125096449,1563988934000,2019-07-24,19:22:14,CEST,1145364644451819520,magdalenamarek9,Magdalena Marek,,"#ListaBrakującychLeków
#Lublin
#UzdrowićPolskę pic.twitter.com/DmP9hIosOb",[],[],['https://pbs.twimg.com/media/EAQdDF4WwAINPiA.jpg'],2,6,19,"['#listabrakującychleków', '#lublin', '#uzdrowićpolskę']",[],https://twitter.com/MagdalenaMarek9/status/1154079355125096449,False,,0,,,,,,,"[{'user_id': '1145364644451819520', 'username': 'MagdalenaMarek9'}]",
1154079321457332225,1154079321457332225,1563988926000,2019-07-24,19:22:06,CEST,2401857980,pomalopolska,Platforma Małopolska Koalicja Obywatelska,,#ListaBrakującychLeków  https://twitter.com/Arlukowicz/status/1154025249819779072 …,[],['https://twitter.com/Arlukowicz/status/1154025249819779072'],[],2,7,12,['#listabrakującychleków'],[],https://twitter.com/POMalopolska/status/1154079321457332225,False,https://twitter.com/Arlukowicz/status/1154025249819779072,0,,,,,,,"[{'user_id': '2401857980', 'username': 'POMalopolska'}]",
1154077510193352704,1154077510193352704,1563988494000,2019-07-24,19:14:54,CEST,292471488,pabichm,Michał Pabich,,"I co? Czyja to znów wina? Bo przecież nie wasza, podobno „dobra zmiano” #ListaBrakującychLeków #LekarstwaMinus #KryzysLekowy https://twitter.com/JagnaMarczulajt/status/1154066024012165120 …",[],['https://twitter.com/JagnaMarczulajt/status/1154066024012165120'],[],0,3,4,"['#listabrakującychleków', '#lekarstwaminus', '#kryzyslekowy']",[],https://twitter.com/PabichM/status/1154077510193352704,False,https://twitter.com/JagnaMarczulajt/status/1154066024012165120,0,,,,,,,"[{'user_id': '292471488', 'username': 'PabichM'}]",
1154077467457589253,1154077467457589253,1563988484000,2019-07-24,19:14:44,CEST,3502072935,augustynowska,Joanna Augustynowska,,"w #KudowaZdroj dziewczyny z chorą tarczycą nie mają łatwego życia 😔 mam nadzieję, że macie zapasy 
#ListaBrakujacychLekow
 https://twitter.com/kacper_rybitwa/status/1154072399190593536?s=21 …",[],['https://twitter.com/kacper_rybitwa/status/1154072399190593536?s=21'],[],2,7,12,"['#kudowazdroj', '#listabrakujacychlekow']",[],https://twitter.com/Augustynowska/status/1154077467457589253,False,https://twitter.com/Kacper_Rybitwa/status/1154072399190593536,0,,,,,,,"[{'user_id': '3502072935', 'username': 'Augustynowska'}]",
1154077136074018816,1154077136074018816,1563988405000,2019-07-24,19:13:25,CEST,1145364644451819520,magdalenamarek9,Magdalena Marek,,"W Polsce pod obecnymi rządami trzeba mieć naprawdę dużo zdrowia, żeby chorować.Trwający kryzys lekowy jest kolejnym na to dowodem.Chorzy na cukrzycę, astmę czy schorzenia tarczycy pielgrzymują między aptecznymi okienkami w poszukiwaniu niezbędnych im leków.
#ListaBrakującychLeków  pic.twitter.com/wtTKxUh6uJ",[],[],['https://pbs.twimg.com/media/EAQbBjdXkAA3KPp.jpg'],12,13,28,['#listabrakującychleków'],[],https://twitter.com/MagdalenaMarek9/status/1154077136074018816,False,,0,,,,,,,"[{'user_id': '1145364644451819520', 'username': 'MagdalenaMarek9'}]",
1154076226606247937,1153959297539289088,1563988188000,2019-07-24,19:09:48,CEST,1017030075798171648,roman_patrzy,Roman #SilniRazem,,"Mamy tyle potrzeb, to może defiladę i kolejny pomnik. Leki, szpitale, niepełnosprawni, nauczyciele, to nieważne. #ListaBrakujacychLekow",['mblaszczak'],[],[],0,0,6,['#listabrakujacychlekow'],[],https://twitter.com/Roman_Patrzy/status/1154076226606247937,False,,0,,,,,,,"[{'user_id': '1017030075798171648', 'username': 'Roman_Patrzy'}, {'user_id': '138048156', 'username': 'mblaszczak'}]",
1154076181710409729,1154076181710409729,1563988178000,2019-07-24,19:09:38,CEST,1153040614587609094,micha49436567,Michał Janik,,"Jako student farmacji liczyłem że za 4 lata będę ludziom sprzedawał leki i dawał nadzieję na bycie zdrowym.  Teraz widzę, że tak może nie być i to nie przez to, że pojawiły się możliwości w innych branżach... #ListaBrakujacychLekow",[],[],[],0,0,0,['#listabrakujacychlekow'],[],https://twitter.com/Micha49436567/status/1154076181710409729,False,,0,,,,,,,"[{'user_id': '1153040614587609094', 'username': 'Micha49436567'}]",
1154075877833150464,1154068065392324608,1563988105000,2019-07-24,19:08:25,CEST,3346571584,michu_1971,Michał,,Widziałaś listę tych asów z #ListaBrakujacychLekow ? Nic profesjonalnie nie potrafią zrobić.,['gabi_aga_'],[],[],1,0,1,['#listabrakujacychlekow'],[],https://twitter.com/Michu_1971/status/1154075877833150464,False,,0,,,,,,,"[{'user_id': '3346571584', 'username': 'Michu_1971'}, {'user_id': '2584174872', 'username': 'Gabi_Aga_'}]",
1154075838763229185,1154075838763229185,1563988096000,2019-07-24,19:08:16,CEST,775312668584505344,po_warmiamazury,Platforma Obywatelska Region Warmińsko-Mazurski,,#ListaBrakujacychLekow  https://twitter.com/SchetynadlaPO/status/1153713584024764416 …,[],['https://twitter.com/SchetynadlaPO/status/1153713584024764416'],[],5,29,46,['#listabrakujacychlekow'],[],https://twitter.com/PO_WarmiaMazury/status/1154075838763229185,False,https://twitter.com/SchetynadlaPO/status/1153713584024764416,0,,,,,,,"[{'user_id': '775312668584505344', 'username': 'PO_WarmiaMazury'}]",
1154075603345297411,1154075603345297411,1563988040000,2019-07-24,19:07:20,CEST,775312668584505344,po_warmiamazury,Platforma Obywatelska Region Warmińsko-Mazurski,,#ListaBrakujacychLekow  pic.twitter.com/IT0KbHmz1k,[],[],['https://pbs.twimg.com/media/EAQZo0rX4AYEsth.jpg'],0,13,7,['#listabrakujacychlekow'],[],https://twitter.com/PO_WarmiaMazury/status/1154075603345297411,False,,0,,,,,,,"[{'user_id': '775312668584505344', 'username': 'PO_WarmiaMazury'}]",
1154073894158000131,1154073894158000131,1563987632000,2019-07-24,19:00:32,CEST,779319312989491200,frydrych_joanna,Joanna Frydrych,,"Problem brakujących leków wciąż trwa.
Minister Zdrowia nadal nic nie robi.
Bezpieczeństwo zdrowotne Polaków jest zagrożone. W Krośnie również brakuje leków.
#ListaBrakującychLeków
#Krosno pic.twitter.com/lA5PRb1N7S",[],[],"['https://pbs.twimg.com/media/EAQYFITWsAEUYPQ.jpg', 'https://pbs.twimg.com/media/EAQYFfAXoAAdxza.jpg']",7,27,47,"['#listabrakującychleków', '#krosno']",[],https://twitter.com/frydrych_joanna/status/1154073894158000131,False,,0,,,,,,,"[{'user_id': '779319312989491200', 'username': 'frydrych_joanna'}]",
1154072745833111554,1154072745833111554,1563987358000,2019-07-24,18:55:58,CEST,1145364644451819520,magdalenamarek9,Magdalena Marek,,"Kryzys lekowy w liczbach: 
1000 - tyle aptek odwiedzili od wczoraj działacze PO, wykazując brak leków. 
500 - o tylu niedostępnych lekach alarmowała Naczelna Izba Aptekarska. 
0 - tyle konkretnych działań podjął rząd w tej sprawie. #ListaBrakującychLeków  pic.twitter.com/xzM8EEU8zm",[],[],['https://pbs.twimg.com/media/EAQXBb0W4AAkI1z.jpg'],10,50,127,['#listabrakującychleków'],[],https://twitter.com/MagdalenaMarek9/status/1154072745833111554,False,,0,,,,,,,"[{'user_id': '1145364644451819520', 'username': 'MagdalenaMarek9'}]",
1154072703466233856,1154072703466233856,1563987348000,2019-07-24,18:55:48,CEST,1057276587714977793,kinga_zaradna,Kinga R.#SilniRazem,,"Lista z #Warszawa Nowy Świat
#KryzysLekowy #ListaBrakującychLeków #BrakiLekow #leki #zdrowie #państwoPIS https://twitter.com/MarcinSwiecicki/status/1154060237348974592 …",[],['https://twitter.com/MarcinSwiecicki/status/1154060237348974592'],[],0,0,0,"['#warszawa', '#kryzyslekowy', '#listabrakującychleków', '#brakilekow', '#leki', '#zdrowie', '#państwopis']",[],https://twitter.com/Kinga_Zaradna/status/1154072703466233856,False,https://twitter.com/MarcinSwiecicki/status/1154060237348974592,0,,,,,,,"[{'user_id': '1057276587714977793', 'username': 'Kinga_Zaradna'}]",
1154072640795136000,1154049337715859456,1563987333000,2019-07-24,18:55:33,CEST,3346571584,michu_1971,Michał,,"Widzisz pan panie Mieszkowski ? Gdybyś pan tyle kasy nie przepieprzył to leków by nie brakowało. #ListaBrakującychLeków  No co ? Jak to któryś mądry inaczej z peło tłumaczył, rząd powinien zrobić zapasy leków jak wiedział, że będzie trudno. 🤦‍♂️I pewnie otworzyć hurt. ""Rządpharm""","['dariusz04darek', 'cesarzowaiwona', 'k_mieszkowski']",[],[],0,0,2,['#listabrakującychleków'],[],https://twitter.com/Michu_1971/status/1154072640795136000,False,,0,,,,,,,"[{'user_id': '3346571584', 'username': 'Michu_1971'}, {'user_id': '800777696561106944', 'username': 'Dariusz04Darek'}, {'user_id': '3288142169', 'username': 'CeSarzowaIwona'}, {'user_id': '3570329776', 'username': 'K_Mieszkowski'}]",
1154072399190593536,1154072399190593536,1563987276000,2019-07-24,18:54:36,CEST,1049384267636183040,kacper_rybitwa,Kacper Rybitwa,,"#ListaBrakującychLeków jest długa w całej Polsce, nawet na jej krańcu, w Kudowie-Zdroju. Sprawa jest poważna i trzeba się tym zająć!
#KryzysLekowy pic.twitter.com/FWNwBdd90r",[],[],['https://pbs.twimg.com/media/EAQWstTXoAAbO39.jpg'],51,43,104,"['#listabrakującychleków', '#kryzyslekowy']",[],https://twitter.com/Kacper_Rybitwa/status/1154072399190593536,False,,0,,,,,,,"[{'user_id': '1049384267636183040', 'username': 'Kacper_Rybitwa'}]",
1154069968687968257,1154001219087736832,1563986696000,2019-07-24,18:44:56,CEST,3328843383,klos_maria,Maria Klos,,Niedoścignionym mistrzem straszenia jest Wasz prezes. #ListaBrakujacychLekow to twardy real.,"['pisorgpl', 'radekfogiel']",[],[],0,0,1,['#listabrakujacychlekow'],[],https://twitter.com/klos_maria/status/1154069968687968257,False,,0,,,,,,,"[{'user_id': '3328843383', 'username': 'klos_maria'}, {'user_id': '15877628', 'username': 'pisorgpl'}, {'user_id': '18214715', 'username': 'radekfogiel'}]",
1154069802203451393,1154069802203451393,1563986657000,2019-07-24,18:44:17,CEST,87795577,krzysztofbrejza,Krzysztof Brejza,,"Bum❗️ Odpowiedź z MSWiA ws. zakupionych aut do SOP 2016-2019.
W Polsce powszechna #ListaBrakujacychLekow ,
a w tym roku zaplanowali zakup limuzyn aż za 20 mln zł 🤦‍♂️
(3 opancerzone i 5 reprezentacyjnych).
Rok w rok kupują opancerzone limuzyny, a mamy 1 prezydenta i 1 premiera🤔  pic.twitter.com/Ar72rmEZbY",[],[],"['https://pbs.twimg.com/media/EAQUXCuX4AAQYPD.jpg', 'https://pbs.twimg.com/media/EAQUXCvXoAEwQ08.jpg', 'https://pbs.twimg.com/media/EAQUXCvW4AAaAn8.jpg']",71,346,707,['#listabrakujacychlekow'],[],https://twitter.com/KrzysztofBrejza/status/1154069802203451393,False,,0,,,,,,,"[{'user_id': '87795577', 'username': 'KrzysztofBrejza'}]",
1154067563942481921,1154067563942481921,1563986123000,2019-07-24,18:35:23,CEST,1020384619,mbalawelder,Wczesny system ostrzegania filosceptic,,#NieTankujeNaBP #NIETANKUJENANBP #dobrazmianaukrainska #pis #polin #upadlina #StrefaWolnaOdLGBT #StrefaRelaksu #polska #ListaBrakujacychLekow #kopacz #ukraina #nowigosciekaczynskiego #500plus zydki juz zaznaczaja swoje kamienice w warszawiwie... pic.twitter.com/Xq1IYPIcVF,[],[],['https://pbs.twimg.com/media/EAQSKcgX4AUU2Dy.jpg'],1,15,15,"['#nietankujenabp', '#nietankujenanbp', '#dobrazmianaukrainska', '#pis', '#polin', '#upadlina', '#strefawolnaodlgbt', '#strefarelaksu', '#polska', '#listabrakujacychlekow', '#kopacz', '#ukraina', '#nowigosciekaczynskiego', '#500plus']",[],https://twitter.com/MBalawelder/status/1154067563942481921,False,,0,,,,,,,"[{'user_id': '1020384619', 'username': 'MBalawelder'}]",
1154066643926036483,1154066643926036483,1563985904000,2019-07-24,18:31:44,CEST,1055997816,bogdanklich,Bogdan Klich,,"Chorzy i ich rodziny biegają od apteki do apteki w poszukiwaniu leków ratujących życie i zdrowie, a minister zdrowia Szumowski nie widzi problemu. Może jemu przynoszą leki do domu, jak prezesowi Kaczyńskiemu kule? #KryzysLekowy #ListaBrakującychLeków  https://wiadomo.co/pis-ignoruje-kryzys-lekowy/ …",[],['https://wiadomo.co/pis-ignoruje-kryzys-lekowy/'],[],4,28,48,"['#kryzyslekowy', '#listabrakującychleków']",[],https://twitter.com/BogdanKlich/status/1154066643926036483,False,,0,,,,,,,"[{'user_id': '1055997816', 'username': 'BogdanKlich'}]",
1154066024012165120,1154066024012165120,1563985756000,2019-07-24,18:29:16,CEST,1197946705,jagnamarczulajt,Jagna Marczułajtis-Walczak,,Zostały mi tylko 2 tabletki Euthyrox. Byłam w kilku aptekach #Krakow i nigdzie nie ma. Zaproponowano mi zamiennik ale o innej dawce. Teraz będę musiała kroić tabletkę i na oko mierzyć dawkę. Przecież tak nie powinno być ! #ListaBrakującychLeków #KryzysLekowy pic.twitter.com/yPkl59GAYi,[],[],['https://pbs.twimg.com/media/EAQQ7d5XoAUrRyB.jpg'],493,111,331,"['#krakow', '#listabrakującychleków', '#kryzyslekowy']",[],https://twitter.com/JagnaMarczulajt/status/1154066024012165120,False,,0,,,,,,,"[{'user_id': '1197946705', 'username': 'JagnaMarczulajt'}]",
1154065680079228929,1154021391773184000,1563985674000,2019-07-24,18:27:54,CEST,2223687452,galanomim,Gal Anomim 🇵🇱,,"a nawet w Niemczech
#ListaBrakujacychLekow
 https://www.wz.de/nrw/kreis-viersen/kempen-und-grefrath/lieferengpaesse-wenn-medikamente-knapp-werden_aid-44232259 …","['maciek_torz', 'efedorowicz', 'pis_slaskie', 'pisorgpl']",['https://www.wz.de/nrw/kreis-viersen/kempen-und-grefrath/lieferengpaesse-wenn-medikamente-knapp-werden_aid-44232259'],[],0,0,0,['#listabrakujacychlekow'],[],https://twitter.com/GalAnomim/status/1154065680079228929,False,,0,,,,,,,"[{'user_id': '2223687452', 'username': 'GalAnomim'}, {'user_id': '488475125', 'username': 'maciek_torz'}, {'user_id': '60663154', 'username': 'EFedorowicz'}, {'user_id': '1083918332489814019', 'username': 'PiS_Slaskie'}, {'user_id': '15877628', 'username': 'pisorgpl'}]",
1154064969761091585,1154042016084291586,1563985504000,2019-07-24,18:25:04,CEST,961627666859347968,_drugie_konto,Grzela. #SilniRazem #KonsTytucJa Jędrek,,"Warto przypomnieć ustny audyt, też zawierający same pustosłowie.
#ListaBrakujacychLekow #AferyPIS https://twitter.com/grzela60/status/1154004796971421696 …",['beatamk'],['https://twitter.com/grzela60/status/1154004796971421696'],[],0,0,1,"['#listabrakujacychlekow', '#aferypis']",[],https://twitter.com/_drugie_konto/status/1154064969761091585,False,https://twitter.com/grzela60/status/1154004796971421696,0,,,,,,,"[{'user_id': '961627666859347968', 'username': '_drugie_konto'}, {'user_id': '1118740158', 'username': 'beatamk'}]",
1154064220968951811,1154064220968951811,1563985326000,2019-07-24,18:22:06,CEST,3346871301,paulina_setnik,Paulina Setnik,,#ListaBrakujacychLekow  https://twitter.com/PawelBlizniuk/status/1154058217963556865 …,[],['https://twitter.com/PawelBlizniuk/status/1154058217963556865'],[],0,0,4,['#listabrakujacychlekow'],[],https://twitter.com/Paulina_Setnik/status/1154064220968951811,False,https://twitter.com/PawelBlizniuk/status/1154058217963556865,0,,,,,,,"[{'user_id': '3346871301', 'username': 'Paulina_Setnik'}]",
1154064135124082688,1154062450284802049,1563985305000,2019-07-24,18:21:45,CEST,2333666295,zawarx,ZawAr,,Wszyscy na liście maja ten sam lek na tarczyce na pierwszej pozycji. Ustawką pachnie bo sparawdzałem sobie ten ich #ListaBrakujacychLekow i 90% miało tą samą listę w tej samej kolejności. Kilku zrobiło lokalny reserch a nie naiwnie skopiowali od centrali partii,"['smok05', 'tvp', 'platforma_org']",[],[],0,0,3,['#listabrakujacychlekow'],[],https://twitter.com/zawarx/status/1154064135124082688,False,,0,,,,,,,"[{'user_id': '2333666295', 'username': 'zawarx'}, {'user_id': '495024465', 'username': 'smok05'}, {'user_id': '3378468209', 'username': 'TVP'}, {'user_id': '53003895', 'username': 'Platforma_org'}]",
1154063620814397440,1154030463113023488,1563985183000,2019-07-24,18:19:43,CEST,810975878582824960,gregorio_1805,Grzegorz N.,,To nie jest wina PiS. Farmacja jest bezradna. Nie ma leków na odmóżdżenie. #ListaBrakujacychLekow,['klubnauer'],[],[],0,1,5,['#listabrakujacychlekow'],[],https://twitter.com/Gregorio_1805/status/1154063620814397440,False,,0,,,,,,,"[{'user_id': '810975878582824960', 'username': 'Gregorio_1805'}, {'user_id': '2279602543', 'username': 'KLubnauer'}]",
1154063577218781185,1154021391773184000,1563985172000,2019-07-24,18:19:32,CEST,2223687452,galanomim,Gal Anomim 🇵🇱,,"Ma ten @pisorgpl rozmach. 
Nawet w Belgii zabrakło przez nich leków 😂🤣😂
#ListaBrakujacychLekow
#UzdrowićPolske https://www.brusselstimes.com/belgium/60295/over-400-prescription-medicines-unavailable-in-belgium/ …","['maciek_torz', 'efedorowicz', 'pis_slaskie', 'pisorgpl']",['https://www.brusselstimes.com/belgium/60295/over-400-prescription-medicines-unavailable-in-belgium/'],[],2,0,1,"['#listabrakujacychlekow', '#uzdrowićpolske']",[],https://twitter.com/GalAnomim/status/1154063577218781185,False,,0,,,,,,,"[{'user_id': '2223687452', 'username': 'GalAnomim'}, {'user_id': '488475125', 'username': 'maciek_torz'}, {'user_id': '60663154', 'username': 'EFedorowicz'}, {'user_id': '1083918332489814019', 'username': 'PiS_Slaskie'}, {'user_id': '15877628', 'username': 'pisorgpl'}]",
1154062372560080896,1154062372560080896,1563984885000,2019-07-24,18:14:45,CEST,765498259,beata__ka,Beata__Ka,,"Misie z prawej strony w pełnej gotowości od rana do nocy w TV i internecie przekonują, że #ListaBrakujacychLekow to nieprawda jest a jeśli nawet prawda to wina PO 😂😂😂 Hej @KrzysztofBrejza gratuluje pomysłu! Jeśli misie mówią, że coś jest nieprawdą to jest dokładnie odwrotnie😁",['krzysztofbrejza'],[],[],16,34,165,['#listabrakujacychlekow'],[],https://twitter.com/Beata__Ka/status/1154062372560080896,False,,0,,,,,,,"[{'user_id': '765498259', 'username': 'Beata__Ka'}, {'user_id': '87795577', 'username': 'KrzysztofBrejza'}]",
1154060237348974592,1154060237348974592,1563984376000,2019-07-24,18:06:16,CEST,480317344,marcinswiecicki,Marcin Święcicki,,"Kryzys lekowy w Polsce trwa! Poniżej prezentuję wykaz 12 preparatów, których aktualnie brakuje w jednej z aptek znajdującej się w centrum @warszawa na ul. #NowyŚwiat. Największą grupę stanowią podstawowe leki na cukrzycę oraz tarczycę. 

#POrozmawiajmy
#ListaBrakującychLeków  pic.twitter.com/s9dph3WceD",['warszawa'],[],['https://pbs.twimg.com/media/EAQLqnRWwAA-COc.jpg'],38,40,86,"['#nowyświat', '#porozmawiajmy', '#listabrakującychleków']",[],https://twitter.com/MarcinSwiecicki/status/1154060237348974592,False,,0,,,,,,,"[{'user_id': '480317344', 'username': 'MarcinSwiecicki'}, {'user_id': '199290168', 'username': 'warszawa'}]",
1154058838674296832,1154058838674296832,1563984043000,2019-07-24,18:00:43,CEST,2821732783,emmilm,Emil 🏁,,#ListaBrakującychLeków  https://twitter.com/PiotrGrabarczyk/status/1154054541655986177 …,[],['https://twitter.com/PiotrGrabarczyk/status/1154054541655986177'],[],0,0,0,['#listabrakującychleków'],[],https://twitter.com/emmilm/status/1154058838674296832,False,https://twitter.com/PiotrGrabarczyk/status/1154054541655986177,0,,,,,,,"[{'user_id': '2821732783', 'username': 'emmilm'}]",
1154058782797893632,1154058782797893632,1563984029000,2019-07-24,18:00:29,CEST,394509001,irekjanek,Irek Janek  🇵🇱 🇪🇺,,"""Sam byłem świadkiem, jak pani ze łzami w oczach wychodziła z apteki. Widzimy, jak poważnie zagrożone jest bezpieczeństwo zdrowotne Polaków""

#ListaBrakujacychLekow  https://twitter.com/wiadomo_co/status/1154028849232900096 …",[],['https://twitter.com/wiadomo_co/status/1154028849232900096'],[],1,13,46,['#listabrakujacychlekow'],[],https://twitter.com/IrekJanek/status/1154058782797893632,False,https://twitter.com/wiadomo_co/status/1154028849232900096,0,,,,,,,"[{'user_id': '394509001', 'username': 'IrekJanek'}]",
1154058217963556865,1154058217963556865,1563983895000,2019-07-24,17:58:15,CEST,84571307,pawelblizniuk,Paweł Bliźniuk,,"📋 #ListaBrakującychLeków
👉 wczoraj: opozycja kłamie, leki są w aptekach
👉 dzisiaj: to, że nie ma leków w aptekach, to wina naszych poprzedników
😡 Przestańcie się kompromitować! Tutaj chodzi o zdrowie, a nawet życie pacjentów.",[],[],[],11,69,207,['#listabrakującychleków'],[],https://twitter.com/PawelBlizniuk/status/1154058217963556865,False,,0,,,,,,,"[{'user_id': '84571307', 'username': 'PawelBlizniuk'}]",
1154058103220035589,1154058103220035589,1563983867000,2019-07-24,17:57:47,CEST,3328843383,klos_maria,Maria Klos,,"#ListaBrakujacychLekow a #PiS na to POMIDOR
Na wszystko inne też :/",[],[],[],0,0,0,"['#listabrakujacychlekow', '#pis']",[],https://twitter.com/klos_maria/status/1154058103220035589,False,,0,,,,,,,"[{'user_id': '3328843383', 'username': 'klos_maria'}]",
1154057213138407427,1154043983581990916,1563983655000,2019-07-24,17:54:15,CEST,1326763771,januszmazgaj,Janusz Mazgaj,,"Z ciekawości, macie plan na politykę lękową, czy tylko #ListaBrakujacychLekow? W skrócie, co chcecie zrobić żeby leki były?","['krzysztofbrejza', 'barbaraanowacka']",[],[],0,0,2,['#listabrakujacychlekow'],[],https://twitter.com/JanuszMazgaj/status/1154057213138407427,False,,0,,,,,,,"[{'user_id': '1326763771', 'username': 'JanuszMazgaj'}, {'user_id': '87795577', 'username': 'KrzysztofBrejza'}, {'user_id': '291740186', 'username': 'barbaraanowacka'}]",
